permutation,seed,wall_time_seconds,start_ram_mb,end_ram_mb,peak_ram_mb,peak_gpu_allocated_mb,peak_gpu_reserved_mb
1,1042,15.562338599999997,273.6796875,272.578125,274.94921875,,
2,1043,16.985100099999997,272.55859375,272.52734375,274.85546875,,
3,1044,14.901837300000004,272.51171875,272.79296875,274.62890625,,
4,1045,16.07779070000001,272.7734375,272.33203125,274.94921875,,
5,1046,16.710303100000004,272.3125,273.046875,275.05859375,,
